1.7677930880907757, -0.29175117507884185, -1.46, 1, -0.18745404787834785, 0.9392177893797076, -0.2876298385889708
1.675305193781038, -0.9197157879310811, -0.72, 2, -0.0632219741398475, 0.6027396131431765, -0.7954294065056147
3.7335283474266507, 0.3347977837638123, -0.04, 3, -0.7837855521509793, -0.5269882186290696, 0.32857818805505706
4.8735628587833855, 0.6769017077626905, 0.03, 4, 0.12509456204958744, -0.7694143005214767, 0.6263808623343058
1.3818208020352105, 0.8028175267167328, 0.08, 5, 0.13049807485386644, 0.6823154788514185, 0.7193162307213664
1.3724323792827604, -0.14314609330216577, 0.12, 6, 0.19505005395977504, 0.9703629466779982, -0.1426577308269036
2.0040815916254697, 0.09119345341670371, 0.38, 7, -0.41811014253597645, 0.903820054286766, 0.0910671080995372
0.4263621196465648, -0.9989682920175852, 0.46, 8, 0.492722591626039, 0.2238070622905112, -0.8409131028651003
1.549728754100046, 0.12927556031083887, 0.5, 9, 0.020890229886779643, 0.9914354842745305, 0.128915781875628
3.6818738621373073, -1.0537086066909176, 0.61, 10, -0.42393739899504107, -0.25428271324639845, -0.8692625515213279
5.195772455317188, 0.1547816100132663, 0.77, 11, 0.4592213381878202, -0.8748423422677472, 0.15416432378624345
1.2039281180256887, 0.2881393209115947, 0.85, 12, 0.3439063988538635, 0.8949729114192474, 0.2841687467916264
4.3171009994466045, -0.4613244505027601, 0.96, 13, -0.34481977878089637, -0.8264106739626846, -0.44513449441942265
3.513318689625955, -0.19480298714587738, 0.98, 14, -0.9140794250475199, -0.35635403847410213, -0.19357325220183055
2.0303197022293538, 0.4891479134794005, 1.14, 15, -0.3915108465642412, 0.7911622976678024, 0.46987389347734027
6.011139388047951, -0.5170053056566998, 1.16, 16, 0.8373330697817617, -0.2335841189339791, -0.4942790604827278
3.349810433352717, -1.0417627878921052, 1.25, 17, -0.4937981777840187, -0.10432966119314223, -0.863295245795149
5.416767511281282, 0.7902899373183531, 1.25, 18, 0.4556489552042391, -0.5361831158646458, 0.7105573135806605
2.6545221706124567, 0.20886742621710083, 1.35, 19, -0.8645016112510557, 0.4578668818165079, 0.2073520742118498
1.8265961452903154, -0.5056606655187366, 1.5, 20, -0.22135509579475043, 0.8463879593128688, -0.48438553229415754
3.2775756189358014, -0.9968157076379305, 1.63, 21, -0.5379665704089649, -0.07360855741280396, -0.8397462410740653
