365, 1417, 0.9660978030032114
581, 641, 0.9661000548898894
676, 1409, 0.9661030202091502
147, 312, 0.9661047130131897
403, 757, 0.9661112776348012
158, 1398, 0.9661118291687442
519, 895, 0.9661131765795049
196, 1132, 0.9661152736514809
840, 1198, 0.966116500848465
627, 847, 0.9661199149869855
863, 1609, 0.9661202245236818
569, 788, 0.9661210084915722
755, 1764, 0.9661211754663792
33, 1138, 0.9661222659570536
143, 1889, 0.9661247117682751
1392, 1865, 0.9661251279176031
469, 939, 0.966125483350592
409, 1787, 0.9661255083155815
497, 956, 0.9661287230859603
566, 1179, 0.9661287910797234
455, 870, 0.9661296831373747
1161, 1436, 0.9661299331239376
499, 1699, 0.9661306968521032
305, 1751, 0.9661335429836813
284, 1288, 0.9661343610506404
801, 1340, 0.966136519784436
299, 317, 0.9661386966144594
1415, 1747, 0.9661411297874856
942, 1804, 0.966142975077664
1072, 1857, 0.9661443176854375
1537, 1800, 0.9661470995009452
1646, 1849, 0.9661478560570361
696, 1374, 0.966148264735881
25, 633, 0.966148766999036
23, 1723, 0.9661489649886048
593, 1254, 0.966149543633993
1358, 1518, 0.9661498551227035
1005, 1341, 0.966151065007312
756, 1639, 0.9661543985097196
589, 1548, 0.9661545322913685
37, 1432, 0.9661582411634937
720, 1369, 0.9661589299141513
80, 1476, 0.9661596964341901
1474, 1811, 0.9661601153090519
1371, 1421, 0.9661607107772041
253, 1257, 0.9661624278788021
930, 1889, 0.9661628644869489
1022, 1516, 0.9661628664256166
598, 1336, 0.9661633071298745
1349, 1806, 0.9661636489616929
60, 879, 0.966164220031557
507, 1298, 0.9661662085379445
529, 647, 0.9661670432517013
337, 1128, 0.9661699672116575
582, 779, 0.9661709966528034
826, 1533, 0.966171159917961
101, 1283, 0.9661713758684534
576, 1702, 0.966172600587975
794, 1041, 0.9661733436753303
79, 1393, 0.9661756158596329
383, 1128, 0.96617564555853
403, 1254, 0.9661758987881938
458, 1604, 0.9661775573553273
1047, 1473, 0.9661792280447784
353, 1258, 0.9661793624086371
1063, 1412, 0.9661803414588561
673, 1550, 0.9661815353399257
875, 1145, 0.9661845086415888
846, 1509, 0.9661856172756109
632, 989, 0.9661870334473033
202, 1848, 0.966188025742147
78, 1776, 0.9661884418612033
708, 1590, 0.9661886693055921
803, 1481, 0.9661889237429637
1136, 1250, 0.9661892680827157
397, 1033, 0.9661897100068817
468, 1751, 0.9661902474539651
36, 1574, 0.9661906362259638
285, 1500, 0.9661919658809325
7, 794, 0.9661939172750944
20, 1532, 0.9661964564749904
1224, 1491, 0.9661967362371734
51, 1235, 0.9661973307657978
517, 1389, 0.9661976174321412
1196, 1312, 0.9661990978597368
1267, 1522, 0.9661993138034993
611, 1483, 0.966199624090445
67, 942, 0.9662028971089491
454, 1808, 0.9662029503973211
428, 1331, 0.966206359200172
340, 1162, 0.9662070435522002
840, 1230, 0.9662092281168461
777, 1660, 0.9662099317574362
795, 1868, 0.966210420365386
865, 916, 0.9662113613170611
1152, 1369, 0.9662156666162577
828, 1725, 0.9662192882999039
55, 1708, 0.9662211391180575
100, 1484, 0.966222819164398
427, 1778, 0.9662232819100008
1250, 1877, 0.9662242500270486
839, 1021, 0.966226673025032
252, 1336, 0.9662278911229806
1164, 1299, 0.966228492246963
416, 967, 0.9662286094692646
412, 1264, 0.9662304029938269
437, 672, 0.9662312586161397
326, 1796, 0.9662312680565306
577, 1225, 0.9662332798135942
349, 584, 0.9662338670075503
290, 864, 0.9662338864680375
1007, 1288, 0.9662354159605495
961, 1163, 0.9662364022657723
1302, 1818, 0.9662374076775231
1079, 1093, 0.9662374586576861
700, 1486, 0.9662375965013754
923, 1363, 0.966238244322073
911, 1666, 0.966238462947238
956, 1168, 0.9662393339281999
575, 1042, 0.9662399034217345
507, 1063, 0.9662415815971119
547, 1377, 0.9662429123464789
1171, 1381, 0.966244408875882
1228, 1859, 0.9662445757707272
864, 1868, 0.966245491959105
1118, 1391, 0.9662483891699564
1317, 1519, 0.9662488994165984
1109, 1193, 0.9662491624391811
10, 1643, 0.9662496932184472
152, 268, 0.966250118612744
149, 1793, 0.9662510465119087
1590, 1855, 0.9662536354247755
912, 1126, 0.9662542295152882
1137, 1507, 0.9662547841253749
881, 1339, 0.9662565600732924
1195, 1594, 0.9662581535288811
969, 1796, 0.966260304724166
2, 1658, 0.9662604596818503
71, 88, 0.9662610791479868
426, 1695, 0.9662636624695412
1315, 1576, 0.9662644686296396
386, 1382, 0.9662649005201867
1553, 1709, 0.9662656097139417
1429, 1483, 0.9662657923591441
1076, 1597, 0.9662682807376988
883, 980, 0.9662690159490168
739, 1625, 0.9662726291666428
590, 1437, 0.9662731823701656
1169, 1716, 0.9662733574323036
1459, 1566, 0.9662741056077203
1420, 1752, 0.9662752519200888
500, 1628, 0.9662772042100362
229, 571, 0.9662773680722487
680, 1067, 0.966278566318334
84, 441, 0.9662806543812257
1056, 1394, 0.9662820416156834
893, 1530, 0.966282728020134
458, 488, 0.9662828925350078
769, 1545, 0.9662830384575017
919, 1534, 0.9662841770981517
929, 1494, 0.9662843048757339
336, 1254, 0.9662844122960574
827, 1576, 0.9662855762582789
1069, 1117, 0.9662857513217531
221, 997, 0.9662866392570133
1539, 1694, 0.9662896109379939
395, 1796, 0.966291766667707
980, 1752, 0.9662924463120511
333, 1505, 0.9662943196825069
302, 1477, 0.9662956395414505
506, 961, 0.9662960049761053
196, 579, 0.9662961745088414
1394, 1459, 0.9662962405710195
572, 1863, 0.9662984717068581
400, 591, 0.9662995690655661
66, 1504, 0.966299849388724
20, 838, 0.9663012249875285
603, 1606, 0.9663042766288952
120, 210, 0.9663050401124937
1104, 1497, 0.9663071969090569
568, 1585, 0.9663108840114192
207, 1505, 0.966312269395386
59, 1051, 0.9663151440539133
597, 706, 0.9663154185211528
1219, 1393, 0.966315703129951
1067, 1230, 0.966318376973509
476, 1443, 0.9663201682395758
277, 1790, 0.9663215636937564
41, 404, 0.9663220007547302
1303, 1559, 0.9663233063979242
89, 693, 0.9663242057743587
695, 1373, 0.9663248238792934
872, 1093, 0.9663259244021615
459, 1108, 0.9663263511966432
106, 1132, 0.9663264858255738
1447, 1888, 0.9663290322213769
483, 1021, 0.9663298806072391
517, 1007, 0.966332353032336
830, 1093, 0.9663325678871718
865, 1026, 0.9663330942510625
149, 1638, 0.966333599755842
223, 1730, 0.9663336177666862
425, 495, 0.9663358142460055
1327, 1819, 0.9663367567507097
1008, 1825, 0.9663377965038883
980, 1558, 0.9663379189852782
280, 1754, 0.9663379318654098
178, 1821, 0.9663386201198771
1036, 1738, 0.9663411885144513
868, 1220, 0.9663417569803532
383, 829, 0.9663426783876893
187, 1881, 0.9663431551154683
45, 1454, 0.9663437360738414
688, 1086, 0.9663464325331669
862, 1235, 0.9663471709157684
764, 1723, 0.9663473093566938
66, 1628, 0.9663487370852877
732, 1664, 0.9663488079269628
862, 992, 0.9663506374350147
159, 1094, 0.9663510582254379
394, 530, 0.9663520015617679
90, 1116, 0.9663530651591206
693, 1675, 0.9663533138855317
605, 795, 0.9663538869977938
505, 1170, 0.9663541221667127
81, 478, 0.9663545077194932
30, 1199, 0.9663555653655341
673, 716, 0.9663576494934283
498, 1084, 0.9663576790563817
511, 881, 0.9663580636685114
745, 1780, 0.9663617775068997
1838, 1863, 0.9663641654234447
684, 1092, 0.9663643182014972
775, 1530, 0.9663665838638182
1438, 1766, 0.9663668017920837
1369, 1684, 0.9663668976171136
268, 1267, 0.9663669959170885
611, 991, 0.9663669996989365
228, 1554, 0.9663686432471337
1726, 1821, 0.9663695133057069
1195, 1724, 0.9663703800533381
134, 1631, 0.9663709944121761
1227, 1284, 0.9663731856746579
19, 440, 0.9663756957699751
1035, 1485, 0.9663775787760016
88, 750, 0.9663790080055656
383, 1823, 0.9663793505800298
1409, 1549, 0.9663802598312192
486, 962, 0.9663814399962461
417, 1595, 0.9663825312039931
390, 991, 0.9663832566674898
1171, 1787, 0.9663866118027342
225, 1266, 0.9663872191201648
743, 1162, 0.9663877702014199
118, 838, 0.96639091474857
462, 837, 0.9663912405770005
1001, 1366, 0.9663927083998682
553, 564, 0.9663927659389888
372, 395, 0.9663950778549775
459, 1364, 0.9663951239344655
64, 1816, 0.9663955687065995
959, 1767, 0.966395832722453
393, 669, 0.9663973101551707
830, 1301, 0.9663983082846321
376, 485, 0.9663995446795368
430, 1841, 0.9663999172223395
643, 917, 0.9664012062010711
1041, 1198, 0.9664035748714603
8, 1089, 0.966403989439962
722, 1573, 0.9664046354666156
1100, 1880, 0.9664051561837331
979, 1038, 0.9664057855885748
619, 1740, 0.9664063748703331
164, 1069, 0.9664063794145685
422, 1306, 0.966407057591081
1240, 1785, 0.96640781310392
356, 487, 0.9664119908355115
651, 1707, 0.9664127413361702
321, 992, 0.9664131707961756
1215, 1564, 0.9664135538299541
401, 1296, 0.966414633631728
399, 1718, 0.9664164092375673
117, 1007, 0.966417038903568
2, 618, 0.9664186459387044
1263, 1697, 0.9664190672198045
34, 1117, 0.9664218061627767
1024, 1374, 0.9664220172829154
420, 688, 0.9664220221097196
381, 1052, 0.9664230105483307
177, 380, 0.966423739056878
488, 1779, 0.9664247173707277
908, 1345, 0.966424776691523
1154, 1198, 0.9664249440192149
185, 637, 0.9664252924468151
1224, 1442, 0.9664256201583142
625, 1111, 0.9664263747924786
694, 1021, 0.9664265208785954
963, 1618, 0.9664281164783235
1524, 1625, 0.966428191629667
312, 322, 0.9664291762126447
609, 1250, 0.9664297577221663
720, 1368, 0.9664313764106238
876, 1265, 0.9664314308985057
527, 635, 0.9664321695783695
561, 616, 0.9664323254045835
1693, 1712, 0.9664327618233626
872, 930, 0.9664338276911051
632, 893, 0.9664355564669154
113, 1432, 0.9664357869894658
455, 1489, 0.9664382379656333
34, 1212, 0.9664390027193837
823, 1690, 0.9664390101348226
172, 852, 0.9664394860316073
803, 1050, 0.9664404777725061
720, 1416, 0.9664436543079777
847, 1480, 0.9664446318214475
1140, 1862, 0.9664456944543305
932, 1219, 0.9664457569997053
587, 991, 0.9664481936943742
451, 794, 0.9664490506098882
417, 1671, 0.9664493211456704
418, 1751, 0.966452188705643
640, 797, 0.9664525047254384
1229, 1558, 0.9664529319017375
207, 1750, 0.9664536931841231
86, 971, 0.9664546058711201
525, 1556, 0.9664549260672414
45, 1312, 0.9664552704573094
125, 273, 0.9664599777829338
305, 1559, 0.9664623185354022
484, 1715, 0.9664624829577246
21, 697, 0.9664636157409658
244, 908, 0.9664647821179528
161, 1349, 0.9664674431328093
839, 1127, 0.9664676759673647
944, 1217, 0.966468849532281
1445, 1770, 0.9664694924176701
509, 654, 0.9664696332323787
1559, 1817, 0.9664704717959823
248, 1461, 0.9664723844259843
1232, 1799, 0.9664731261032806
289, 1828, 0.9664735720430317
1142, 1236, 0.9664742562494463
995, 1718, 0.9664761929968421
260, 1899, 0.9664784831699893
51, 1378, 0.9664793993364453
18, 1833, 0.9664810549542426
1000, 1125, 0.9664811837139525
291, 511, 0.9664816441284725
71, 579, 0.9664860606246878
197, 670, 0.9664891159240252
838, 1018, 0.966489347126823
887, 1263, 0.9664894199691398
69, 1519, 0.966489934369533
165, 579, 0.966490222051489
66, 621, 0.9664903021921578
1097, 1489, 0.9664923366582747
233, 421, 0.9664931466273343
1452, 1826, 0.966494161227252
689, 1131, 0.9664949814566128
368, 604, 0.9665031924102735
1569, 1701, 0.9665056355990245
777, 1429, 0.9665083750306713
372, 1386, 0.9665091655697046
988, 1256, 0.9665096627081378
1036, 1267, 0.9665104141348638
258, 530, 0.9665137136225027
863, 1159, 0.966515887995191
1072, 1489, 0.9665165733251817
512, 776, 0.9665169002203942
172, 657, 0.9665197281815745
49, 1250, 0.9665198267446373
483, 546, 0.9665198858642543
633, 1754, 0.9665201397402566
422, 1434, 0.9665202133190594
606, 755, 0.9665224905358989
1396, 1491, 0.9665227934719293
915, 1483, 0.9665251170900131
347, 462, 0.9665272963772391
380, 418, 0.9665279634311498
50, 783, 0.9665288518861629
580, 1666, 0.9665291383176339
1021, 1079, 0.9665291635313966
1677, 1752, 0.9665318740474981
969, 1154, 0.9665319104130383
1003, 1888, 0.9665327874085109
145, 650, 0.9665334137374976
59, 838, 0.9665340352806435
112, 1848, 0.9665344470484438
301, 1475, 0.9665353539634594
4, 1524, 0.9665371017922221
334, 1396, 0.9665390733579382
489, 1333, 0.9665411251474676
1316, 1717, 0.9665411540591272
1127, 1816, 0.9665422738576401
340, 835, 0.9665438096406602
939, 1081, 0.9665449949659916
440, 674, 0.96654511224346
1599, 1793, 0.9665455115958042
1279, 1347, 0.9665485494048149
579, 899, 0.9665485917812864
35, 1319, 0.9665491817599043
21, 1021, 0.966551643052078
861, 1560, 0.9665517651424873
1252, 1595, 0.9665520511475034
343, 1788, 0.9665544430140726
905, 948, 0.9665544765337607
391, 547, 0.9665551431867623
1618, 1839, 0.9665562441521975
221, 1432, 0.9665563147926579
683, 1402, 0.966557121311607
1574, 1723, 0.9665588497724488
231, 740, 0.9665590711213417
564, 1592, 0.9665591172123
527, 1305, 0.9665607345090386
1285, 1373, 0.9665620863468743
621, 716, 0.9665674233882667
104, 1319, 0.9665675263974909
1186, 1242, 0.966567619560363
1469, 1605, 0.966568251137114
1105, 1585, 0.9665699625185765
663, 1672, 0.9665719609781338
344, 924, 0.9665722434747213
364, 1415, 0.9665729879220761
1107, 1738, 0.9665730417639766
828, 1252, 0.9665733353235968
913, 1821, 0.9665743689924529
1176, 1673, 0.9665748554894681
1194, 1707, 0.9665753162394843
662, 1811, 0.9665759584035108
561, 1569, 0.966576332962408
1069, 1142, 0.9665780462541718
169, 1679, 0.9665781366089878
757, 1685, 0.9665781547368053
112, 225, 0.966578175836504
309, 848, 0.9665784623452411
310, 1306, 0.9665804805774942
1482, 1563, 0.9665806926229159
839, 1710, 0.9665819510373475
153, 1733, 0.9665819617331745
520, 1169, 0.9665821141755566
77, 902, 0.966583017054815
523, 1366, 0.9665843088130146
609, 1529, 0.9665844389785516
1092, 1256, 0.9665856941921649
380, 1176, 0.9665861147289445
559, 715, 0.9665863925944589
684, 1751, 0.9665868704712492
428, 656, 0.9665875197560921
1157, 1731, 0.9665876658260015
897, 1304, 0.9665893195699207
409, 1470, 0.9665899824631392
182, 1307, 0.9665901777611956
1055, 1307, 0.9665904621039814
845, 1385, 0.966590957261725
175, 1697, 0.9665937747244857
554, 1326, 0.9665938916975778
1223, 1441, 0.9665938972245964
689, 1034, 0.9665943966697305
37, 1377, 0.9665951083409638
1153, 1303, 0.9665965572042046
1214, 1894, 0.9665987946280442
756, 1796, 0.9666002450526165
1246, 1310, 0.9666014198656643
876, 1036, 0.9666025625177814
356, 375, 0.9666040537071727
325, 1520, 0.9666049395345462
802, 1558, 0.9666050386149868
147, 996, 0.9666071514825585
202, 488, 0.9666076248393152
311, 1521, 0.9666082986925026
848, 1093, 0.9666083885464886
205, 1736, 0.9666101312219803
774, 1879, 0.9666123704142876
22, 1849, 0.9666127622544058
757, 1255, 0.9666151382493002
1338, 1350, 0.966616912453263
590, 1120, 0.9666176144571053
371, 483, 0.9666198815797048
104, 1146, 0.9666218442195358
157, 1183, 0.966621988263142
772, 1767, 0.9666230711780055
780, 1739, 0.9666232082956221
601, 994, 0.9666244906806851
1348, 1873, 0.9666248411975661
1766, 1792, 0.9666251623106529
402, 1556, 0.9666282461711609
153, 348, 0.9666283942104607
262, 1104, 0.9666291392999447
434, 1279, 0.966631282222816
578, 1535, 0.9666350014173571
341, 1512, 0.9666352809621649
864, 1853, 0.9666359744933926
869, 1323, 0.9666360879190015
945, 1346, 0.9666362203495641
568, 1309, 0.966636962460923
845, 1635, 0.9666369663320155
1546, 1784, 0.9666374021762293
1438, 1704, 0.9666375555656604
687, 1484, 0.9666377065277634
358, 564, 0.9666378395079172
51, 644, 0.9666382141045038
1508, 1512, 0.9666395527866602
137, 582, 0.9666406982429856
363, 1363, 0.9666408782838702
907, 1732, 0.9666417345555863
1232, 1891, 0.9666446113260074
282, 922, 0.9666462662237834
710, 775, 0.9666477690778869
909, 1665, 0.9666491307194724
51, 778, 0.9666494604960849
475, 1488, 0.9666529337884348
892, 1857, 0.9666542486079055
1704, 1743, 0.9666557562535834
760, 1853, 0.9666586499195213
1139, 1818, 0.9666594875761174
75, 613, 0.9666598892039844
246, 996, 0.9666630025053556
1473, 1634, 0.9666642794569198
545, 1709, 0.9666660836349126
573, 1010, 0.966666261841176
118, 1685, 0.966667446940024
53, 399, 0.9666682270044803
1034, 1582, 0.9666683109890071
154, 291, 0.9666691713348134
6, 1399, 0.9666698164797162
792, 1675, 0.9666713032417571
409, 1608, 0.9666724574675892
1040, 1510, 0.9666734756167237
1320, 1804, 0.9666735454379838
1139, 1401, 0.9666752068446399
349, 1098, 0.9666763372680661
179, 712, 0.966677527950278
618, 1774, 0.9666786437837971
227, 1335, 0.96667927767579
154, 1588, 0.966679881967809
261, 831, 0.9666805960591953
490, 1525, 0.9666827539170998
60, 1133, 0.9666838270755361
584, 1593, 0.966684296863492
98, 1248, 0.9666844769354406
213, 1845, 0.9666844839434231
117, 238, 0.9666849791909878
1390, 1779, 0.9666851422523393
718, 881, 0.9666855338399489
130, 1015, 0.9666862044993341
67, 750, 0.9666890063589588
129, 1649, 0.966689815411058
663, 1529, 0.9666899557941987
590, 1762, 0.9666902274163162
975, 1239, 0.9666907118277419
409, 449, 0.9666910653654193
361, 1697, 0.9666919990079021
297, 1007, 0.9666940176539863
528, 1007, 0.9666945692091802
1083, 1863, 0.9666951351815289
543, 1652, 0.9666952700611158
268, 1319, 0.9666964779486537
441, 1688, 0.9666982232031915
860, 1473, 0.9666987011630725
976, 1587, 0.9666994703750822
983, 1214, 0.9667001247101137
143, 1598, 0.9667007657232511
707, 786, 0.9667010330375412
287, 415, 0.9667011545510575
259, 874, 0.9667011905553026
20, 187, 0.9667021316328859
1381, 1585, 0.9667025833324163
1629, 1874, 0.9667033941937165
661, 1225, 0.9667075328054252
1142, 1212, 0.9667088942962594
353, 848, 0.9667093668145577
960, 1295, 0.9667103362586804
196, 1849, 0.9667109889362585
1062, 1666, 0.9667118263318459
1140, 1196, 0.9667123288037178
694, 1078, 0.9667145096963539
368, 998, 0.9667155544288552
531, 1617, 0.9667156289486405
1314, 1632, 0.9667162536676733
1448, 1713, 0.9667175312433333
540, 1289, 0.9667190966871098
525, 1750, 0.9667245836767608
746, 1175, 0.9667250185431413
33, 1514, 0.9667258815931244
669, 733, 0.9667264337173058
263, 561, 0.9667291376970945
731, 1485, 0.9667293978794413
751, 796, 0.966731849113295
1643, 1891, 0.9667324026083131
102, 1537, 0.9667331207440689
1033, 1815, 0.9667347712049748
463, 1513, 0.9667353227749329
598, 825, 0.966735781994296
261, 1579, 0.9667383431825308
412, 1781, 0.9667388344324674
77, 121, 0.9667391229328208
1020, 1301, 0.9667402495349254
815, 1204, 0.9667440696359701
1252, 1397, 0.9667455171504212
390, 1024, 0.9667467241571936
1347, 1457, 0.966748438167345
733, 1204, 0.9667495276010396
1331, 1847, 0.9667509123508569
1227, 1418, 0.9667528457735922
209, 1602, 0.9667535697566464
1290, 1801, 0.9667544073969545
617, 1295, 0.9667546761965735
310, 1231, 0.9667553694012109
1241, 1290, 0.9667555588961401
377, 397, 0.966756433189868
1049, 1366, 0.9667567443963813
1273, 1403, 0.966759156967673
38, 1638, 0.9667591980501014
776, 1690, 0.9667608163198554
1401, 1634, 0.9667624683098439
29, 820, 0.9667650772397588
874, 1428, 0.9667651128076685
1273, 1400, 0.9667657246252941
1504, 1877, 0.9667664174561948
592, 746, 0.9667677810099132
1185, 1586, 0.9667686256124254
606, 1061, 0.9667703009968197
862, 886, 0.9667711957055897
1075, 1370, 0.9667713250123802
1727, 1882, 0.9667737182852559
1079, 1799, 0.9667744912015348
1176, 1597, 0.9667751725268912
350, 1526, 0.9667756213226191
285, 1629, 0.9667764520018325
1283, 1506, 0.9667768305580262
1266, 1699, 0.9667768552246778
806, 1830, 0.966777053047476
716, 1014, 0.9667770965397161
58, 1762, 0.9667779326612107
936, 1635, 0.9667783566057635
786, 932, 0.9667801666337188
1055, 1699, 0.9667830742212247
1264, 1524, 0.9667844176394124
613, 689, 0.9667849654835889
428, 1864, 0.9667893718444414
10, 1539, 0.9667931795115722
21, 1389, 0.9667955508654756
479, 658, 0.9667956840294178
989, 1355, 0.9667957021129665
603, 752, 0.9667977486425718
168, 913, 0.966798752578085
754, 825, 0.966799485918062
239, 1438, 0.9668021318420795
2, 1750, 0.9668021671906601
513, 1007, 0.966802588919554
64, 1447, 0.9668026686700686
558, 855, 0.9668033477570654
284, 696, 0.9668074129159401
447, 937, 0.9668077695688008
645, 886, 0.9668080163563759
483, 1201, 0.9668090527814195
265, 817, 0.9668102228921829
818, 1413, 0.966811031858495
71, 1896, 0.9668124734176866
1451, 1467, 0.9668137180216662
825, 911, 0.966814263620963
1159, 1647, 0.9668166209231785
33, 1818, 0.9668179463884026
1608, 1869, 0.9668184552343091
689, 1431, 0.9668191033830891
996, 1148, 0.9668200121956001
1129, 1316, 0.9668201280844896
946, 1458, 0.9668204923377495
543, 1162, 0.9668214262772288
460, 682, 0.9668215637920188
1630, 1857, 0.9668227735711703
319, 1831, 0.966824381093565
297, 1020, 0.966826069888007
350, 1058, 0.9668260959174364
385, 1605, 0.9668278065498386
771, 853, 0.9668288685310653
796, 1788, 0.9668292311432292
1685, 1889, 0.966829439702376
60, 1504, 0.9668317973887157
68, 509, 0.9668318075224802
909, 1832, 0.9668335416301509
883, 1818, 0.9668335536651765
309, 347, 0.9668350271336263
135, 312, 0.966835264809021
278, 1016, 0.966835621676087
127, 1332, 0.9668369887804208
1076, 1206, 0.9668388058682262
892, 1072, 0.966839343603344
430, 1863, 0.9668402047098164
509, 1020, 0.9668404133597335
413, 1291, 0.9668407622631019
1510, 1616, 0.9668410651765617
176, 472, 0.9668420899601414
767, 1376, 0.9668436107131674
429, 538, 0.966844381425699
108, 1662, 0.9668457591937324
611, 767, 0.9668461470715058
21, 310, 0.966848311496868
245, 254, 0.9668496521987532
370, 670, 0.9668512080232032
1598, 1796, 0.9668534208292043
87, 1449, 0.966854448545063
268, 876, 0.9668547300443535
1040, 1418, 0.9668548728172843
459, 910, 0.9668550355248904
166, 631, 0.966855205028228
1750, 1882, 0.9668557937115854
663, 1708, 0.9668581869109838
966, 1792, 0.9668597624648101
1408, 1566, 0.9668604975749271
1529, 1708, 0.9668608180652924
242, 517, 0.9668626990912388
1039, 1886, 0.9668634202611904
1149, 1334, 0.966864117721069
650, 1769, 0.9668645749719309
1, 1616, 0.9668660124500281
530, 1534, 0.9668667891048233
686, 1379, 0.9668679028325302
89, 1881, 0.9668687037848066
1622, 1801, 0.9668691010788136
809, 1744, 0.9668691571898671
1408, 1457, 0.9668697791396174
248, 870, 0.966871361045978
6, 23, 0.9668720391315125
193, 1405, 0.966873795592202
